ibge_id;municipality_code;municipality_name;uf;latitude;longitude;coordinate_source
3144003;314400;Mutum;MG;-19.919229218715316;-41.4469210241232;ibge_malha
3144102;314410;Muzambinho;MG;-21.355661937256848;-46.51652313149195;ibge_malha
3144201;314420;Nacip Raydan;MG;-18.480614537972368;-42.18797670189236;ibge_malha
3144300;314430;Nanuque;MG;-17.77928468189829;-40.496946828338125;ibge_malha
3144359;314435;Naque;MG;-19.18111591432432;-42.32445727036105;ibge_malha
3144375;314437;Natalândia;MG;-16.545175591047755;-46.47474933394536;ibge_malha
3144409;314440;Natércia;MG;-22.130104156485714;-45.51216090681189;ibge_malha
3144508;314450;Nazareno;MG;-21.20419317573794;-44.61509050988643;ibge_malha
3144607;314460;Nepomuceno;MG;-21.227561495869942;-45.260800377792734;ibge_malha
3144656;314465;Ninheira;MG;-15.368110326005851;-41.65985856107931;ibge_malha
3144672;314467;Nova Belém;MG;-18.48816755370521;-41.10203265035473;ibge_malha
3144706;314470;Nova Era;MG;-19.71880728957915;-43.01374463452846;ibge_malha
3144805;314480;Nova Lima;MG;-20.074141128048648;-43.904025466791055;ibge_malha
3144904;314490;Nova Módica;MG;-18.452578829497032;-41.52241057293844;ibge_malha
3145000;314500;Nova Ponte;MG;-19.261199938454883;-47.70687641561133;ibge_malha
3145059;314505;Nova Porteirinha;MG;-15.734581007194576;-43.27502634208186;ibge_malha
3145109;314510;Nova Resende;MG;-21.097943514486587;-46.415640208136026;ibge_malha
3145208;314520;Nova Serrana;MG;-19.852335902345896;-44.973938546069284;ibge_malha
3145307;314530;Novo Cruzeiro;MG;-17.37077459770645;-41.95516026074333;ibge_malha
3145356;314535;Novo Oriente de Minas;MG;-17.229258143709497;-41.22760639819696;ibge_malha
3145372;314537;Novorizonte;MG;-16.011019682028856;-42.397703136328516;ibge_malha
3145406;314540;Olaria;MG;-21.90712278963568;-43.96604408396009;ibge_malha
3145455;314545;Olhos-d'Água;MG;-17.478038369370267;-43.59491273143684;ibge_malha
3145505;314550;Olímpio Noronha;MG;-22.09054529496792;-45.28538354078313;ibge_malha
3145604;314560;Oliveira;MG;-20.749817874821492;-44.73597798722751;ibge_malha
3145703;314570;Oliveira Fortes;MG;-21.335811167299376;-43.51495125657131;ibge_malha
3145802;314580;Onça de Pitangui;MG;-19.708231504187868;-44.73554743054455;ibge_malha
3145851;314585;Oratórios;MG;-20.42644406391678;-42.793746949733695;ibge_malha
3145877;314587;Orizânia;MG;-20.514607328237542;-42.21285282511734;ibge_malha
3145901;314590;Ouro Branco;MG;-20.524659232438008;-43.67534648966407;ibge_malha
3146008;314600;Ouro Fino;MG;-22.254795617435935;-46.38399052036845;ibge_malha
3146107;314610;Ouro Preto;MG;-20.391102153266896;-43.61039713119306;ibge_malha
3146206;314620;Ouro Verde de Minas;MG;-18.048532035525792;-41.29633321182107;ibge_malha
3146255;314625;Padre Carvalho;MG;-16.301242241757958;-42.58628469542266;ibge_malha
3146305;314630;Padre Paraíso;MG;-17.03799360365992;-41.55201088808969;ibge_malha
3146404;314640;Paineiras;MG;-18.91883666567266;-45.49104689837257;ibge_malha
3146503;314650;Pains;MG;-20.381555034619254;-45.69389271979558;ibge_malha
3146552;314655;Pai Pedro;MG;-15.419126006770567;-43.14959069150902;ibge_malha
3146602;314660;Paiva;MG;-21.28679009378772;-43.42386141464242;ibge_malha
3146701;314670;Palma;MG;-21.419079825605717;-42.328867396035086;ibge_malha
3146750;314675;Palmópolis;MG;-16.7885430755566;-40.371086245702465;ibge_malha
3146909;314690;Papagaios;MG;-19.376488199404434;-44.69133063540199;ibge_malha
3147006;314700;Paracatu;MG;-17.172986847185697;-46.88425157412068;ibge_malha
3147105;314710;Pará de Minas;MG;-19.834263325139897;-44.6078527363932;ibge_malha
3147204;314720;Paraguaçu;MG;-21.56680799145369;-45.74991344010872;ibge_malha
3147303;314730;Paraisópolis;MG;-22.571491367319716;-45.8169857968725;ibge_malha
3147402;314740;Paraopeba;MG;-19.272182271807694;-44.45267523558573;ibge_malha
3147501;314750;Passabém;MG;-19.3602966554619;-43.17529319667665;ibge_malha
3147600;314760;Passa Quatro;MG;-22.405780166651123;-44.968340764604065;ibge_malha
3147709;314770;Passa Tempo;MG;-20.648917184763032;-44.49111142341555;ibge_malha
3147808;314780;Passa Vinte;MG;-22.1829135525252;-44.26150357171644;ibge_malha
3147907;314790;Passos;MG;-20.71857617189507;-46.62201286333257;ibge_malha
3147956;314795;Patis;MG;-16.080629984888983;-44.1014238313384;ibge_malha
3148004;314800;Patos de Minas;MG;-18.597037717322088;-46.507716769138916;ibge_malha
3148103;314810;Patrocínio;MG;-18.97051585977947;-47.051249889436775;ibge_malha
3148202;314820;Patrocínio do Muriaé;MG;-21.16713360902562;-42.252945322181155;ibge_malha
3148301;314830;Paula Cândido;MG;-20.855877141499224;-42.98496918826439;ibge_malha
3148400;314840;Paulistas;MG;-18.45819753647991;-42.86528571010692;ibge_malha
3148509;314850;Pavão;MG;-17.471516303339648;-41.06161121878183;ibge_malha
3148608;314860;Peçanha;MG;-18.55705608292022;-42.510352460177295;ibge_malha
3148707;314870;Pedra Azul;MG;-15.955066375748926;-41.1842282077656;ibge_malha
3148756;314875;Pedra Bonita;MG;-20.47664562475305;-42.3752853368232;ibge_malha
3148806;314880;Pedra do Anta;MG;-20.59299973188406;-42.72132808352895;ibge_malha
3148905;314890;Pedra do Indaiá;MG;-20.286882254300387;-45.2293144039569;ibge_malha
3149002;314900;Pedra Dourada;MG;-20.827688711391012;-42.15492536261653;ibge_malha
3149101;314910;Pedralva;MG;-22.24960237286824;-45.453887804391094;ibge_malha
3149150;314915;Pedras de Maria da Cruz;MG;-15.625711642408627;-44.32361841447903;ibge_malha
3149200;314920;Pedrinópolis;MG;-19.192239059104963;-47.510272871140295;ibge_malha
3149309;314930;Pedro Leopoldo;MG;-19.63988418275584;-44.05275011773764;ibge_malha
3149408;314940;Pedro Teixeira;MG;-21.725280226087108;-43.72915178693259;ibge_malha
3149507;314950;Pequeri;MG;-21.825862086102784;-43.13211092587338;ibge_malha
3149606;314960;Pequi;MG;-19.60475280064698;-44.63578506680786;ibge_malha
3149705;314970;Perdigão;MG;-19.94022575486208;-45.05788075756275;ibge_malha
3149804;314980;Perdizes;MG;-19.400142082789152;-47.195996753470915;ibge_malha
3149903;314990;Perdões;MG;-21.07593211101736;-45.06479208565342;ibge_malha
3149952;314995;Periquito;MG;-19.08422803595202;-42.231830822945525;ibge_malha
3150000;315000;Pescador;MG;-18.331128111895676;-41.56006922139516;ibge_malha
3150109;315010;Piau;MG;-21.502389348390842;-43.31674420750007;ibge_malha
3150158;315015;Piedade de Caratinga;MG;-19.76301948856354;-42.04470367617055;ibge_malha
3150208;315020;Piedade de Ponte Nova;MG;-20.241708733012526;-42.718075482215355;ibge_malha
3150307;315030;Piedade do Rio Grande;MG;-21.484026129450235;-44.155470932954856;ibge_malha
3150406;315040;Piedade dos Gerais;MG;-20.474053543980247;-44.246434886157715;ibge_malha
3150505;315050;Pimenta;MG;-20.530497919511667;-45.83131761244176;ibge_malha
3150539;315053;Pingo-d'Água;MG;-19.7434072288997;-42.421842907062064;ibge_malha
3150570;315057;Pintópolis;MG;-16.049371513463107;-45.24725478955573;ibge_malha
3150604;315060;Piracema;MG;-20.52223486815771;-44.42272085269349;ibge_malha
3150703;315070;Pirajuba;MG;-19.940254146389;-48.65776568269441;ibge_malha
3150802;315080;Piranga;MG;-20.63325437301777;-43.29901477962953;ibge_malha
3150901;315090;Piranguçu;MG;-22.556639300052304;-45.515473325607495;ibge_malha
3151008;315100;Piranguinho;MG;-22.362952842259322;-45.58661393328442;ibge_malha
3151107;315110;Pirapetinga;MG;-21.679087855458295;-42.36393033869925;ibge_malha
3151206;315120;Pirapora;MG;-17.393348362733242;-44.8674534707158;ibge_malha
3151305;315130;Piraúba;MG;-21.263778035795365;-43.02969604278644;ibge_malha
3151404;315140;Pitangui;MG;-19.587784138959243;-44.88644827342549;ibge_malha
3151503;315150;Piumhi;MG;-20.44143228885731;-46.05039828091186;ibge_malha
3151602;315160;Planura;MG;-20.081252352961076;-48.64626370550878;ibge_malha
3151701;315170;Poço Fundo;MG;-21.80627480110175;-45.99331500812757;ibge_malha
3151800;315180;Poços de Caldas;MG;-21.808073246604632;-46.56327553110067;ibge_malha
3151909;315190;Pocrane;MG;-19.584953440297838;-41.55714388669431;ibge_malha
3152006;315200;Pompéu;MG;-19.131153538386265;-44.9235802374601;ibge_malha
3152105;315210;Ponte Nova;MG;-20.41215318996981;-42.91739169744462;ibge_malha
3152131;315213;Ponto Chique;MG;-16.608801494303723;-44.9736231554975;ibge_malha
3152170;315217;Ponto dos Volantes;MG;-16.834233855753943;-41.47442876302729;ibge_malha
3152204;315220;Porteirinha;MG;-15.716603139332415;-43.07582580425401;ibge_malha
3152303;315230;Porto Firme;MG;-20.6635789840396;-43.08036745046317;ibge_malha
3152402;315240;Poté;MG;-17.814987506238804;-41.7693523641378;ibge_malha
3152501;315250;Pouso Alegre;MG;-22.2649127283883;-45.94001050188873;ibge_malha
3152600;315260;Pouso Alto;MG;-22.175402384644954;-44.93255626475921;ibge_malha
3152709;315270;Prados;MG;-21.098543881218603;-44.06344213789265;ibge_malha
3152808;315280;Prata;MG;-19.329869095426925;-48.954181694822026;ibge_malha
3152907;315290;Pratápolis;MG;-20.78736491424682;-46.86272132283087;ibge_malha
3153004;315300;Pratinha;MG;-19.759757724504972;-46.40256581963914;ibge_malha
3153103;315310;Presidente Bernardes;MG;-20.77044127800371;-43.154778682120636;ibge_malha
3153202;315320;Presidente Juscelino;MG;-18.72605198365103;-44.08325787811841;ibge_malha
3153301;315330;Presidente Kubitschek;MG;-18.633916858932917;-43.57809157291352;ibge_malha
3153400;315340;Presidente Olegário;MG;-18.239190242418363;-46.336186894154075;ibge_malha
3153509;315350;Alto Jequitibá;MG;-20.437234412052412;-41.948836741284765;ibge_malha
3153608;315360;Prudente de Morais;MG;-19.46444666201599;-44.11142123433436;ibge_malha
3153707;315370;Quartel Geral;MG;-19.27977194516314;-45.60308514772469;ibge_malha
3153806;315380;Queluzito;MG;-20.732115592553985;-43.89075103344266;ibge_malha
3153905;315390;Raposos;MG;-19.980944363229895;-43.78318890901786;ibge_malha
3154002;315400;Raul Soares;MG;-20.013167084847076;-42.390221065052074;ibge_malha
3154101;315410;Recreio;MG;-21.519760303824004;-42.43784802652159;ibge_malha
3154150;315415;Reduto;MG;-20.237800856605787;-41.940287307669685;ibge_malha
3154200;315420;Resende Costa;MG;-20.837439491948988;-44.292051511058865;ibge_malha
3154309;315430;Resplendor;MG;-19.211929185092018;-41.15309628342778;ibge_malha
3154408;315440;Ressaquinha;MG;-21.085392485431132;-43.75314171208533;ibge_malha
3154457;315445;Riachinho;MG;-16.276683659280618;-45.927932039941076;ibge_malha
3154507;315450;Riacho dos Machados;MG;-16.054497257523447;-42.993410729567806;ibge_malha
3154606;315460;Ribeirão das Neves;MG;-19.779532022225705;-44.07190498440744;ibge_malha
3154705;315470;Ribeirão Vermelho;MG;-21.147889183837098;-45.0730541224421;ibge_malha
3154804;315480;Rio Acima;MG;-20.105806783948847;-43.772892173360006;ibge_malha
3154903;315490;Rio Casca;MG;-20.140954562227225;-42.66059786718179;ibge_malha
3155009;315500;Rio Doce;MG;-20.21558339097289;-42.90651082770164;ibge_malha
3155108;315510;Rio do Prado;MG;-16.676558576459275;-40.55579059956737;ibge_malha
3155207;315520;Rio Espera;MG;-20.867869478608092;-43.49209429334928;ibge_malha
3155306;315530;Rio Manso;MG;-20.26702875998834;-44.344954423488666;ibge_malha
3155405;315540;Rio Novo;MG;-21.46856095984893;-43.14391688469553;ibge_malha
3155504;315550;Rio Paranaíba;MG;-19.24001054169432;-46.29892168997048;ibge_malha
3155603;315560;Rio Pardo de Minas;MG;-15.708951675070553;-42.55136284801;ibge_malha
3155702;315570;Rio Piracicaba;MG;-19.970808429361636;-43.149195645259816;ibge_malha
3155801;315580;Rio Pomba;MG;-21.248369601781544;-43.17180859863849;ibge_malha
3155900;315590;Rio Preto;MG;-22.041024354403778;-43.87860497633471;ibge_malha
3156007;315600;Rio Vermelho;MG;-18.25467046988996;-43.055056119589125;ibge_malha
3156106;315610;Ritápolis;MG;-20.982277783320086;-44.37640382727804;ibge_malha
3156205;315620;Rochedo de Minas;MG;-21.64100907618826;-43.028550470854725;ibge_malha
3156304;315630;Rodeiro;MG;-21.210649480027442;-42.84135725829504;ibge_malha
3156403;315640;Romaria;MG;-18.903538197724888;-47.56256521451279;ibge_malha
3156452;315645;Rosário da Limeira;MG;-20.97937330768638;-42.511419043503736;ibge_malha
3156502;315650;Rubelita;MG;-16.367663503965257;-42.23396717492842;ibge_malha
3156601;315660;Rubim;MG;-16.463864043282726;-40.494234343178455;ibge_malha
3156700;315670;Sabará;MG;-19.851313276650533;-43.779174339187755;ibge_malha
3156809;315680;Sabinópolis;MG;-18.650890127121738;-43.063511003547475;ibge_malha
3156908;315690;Sacramento;MG;-19.904485603448805;-47.26638322653891;ibge_malha
3157005;315700;Salinas;MG;-16.111141045662677;-42.152069499743455;ibge_malha
3157104;315710;Salto da Divisa;MG;-16.110474483494343;-40.029231005658374;ibge_malha
3157203;315720;Santa Bárbara;MG;-20.028898435177084;-43.47513287408057;ibge_malha
3157252;315725;Santa Bárbara do Leste;MG;-19.945155245131993;-42.10661377885417;ibge_malha
3157278;315727;Santa Bárbara do Monte Verde;MG;-21.963935256300903;-43.69447290102523;ibge_malha
3157302;315730;Santa Bárbara do Tugúrio;MG;-21.245063652528614;-43.531498069869144;ibge_malha
3157336;315733;Santa Cruz de Minas;MG;-21.12029955091358;-44.217309647537405;ibge_malha
3157377;315737;Santa Cruz de Salinas;MG;-16.05073320628588;-41.78985348116575;ibge_malha
3157401;315740;Santa Cruz do Escalvado;MG;-20.23059667235241;-42.81400376270545;ibge_malha
3157500;315750;Santa Efigênia de Minas;MG;-18.862836751376175;-42.40432671136505;ibge_malha
3157609;315760;Santa Fé de Minas;MG;-16.70147323553463;-45.557079201362946;ibge_malha
3157658;315765;Santa Helena de Minas;MG;-16.90197796443066;-40.658836420290434;ibge_malha
3157708;315770;Santa Juliana;MG;-19.3802584994022;-47.509109166378124;ibge_malha
3157807;315780;Santa Luzia;MG;-19.74483637199592;-43.83665580940419;ibge_malha
3157906;315790;Santa Margarida;MG;-20.428127633795274;-42.26614410312029;ibge_malha
3158003;315800;Santa Maria de Itabira;MG;-19.4352904383958;-43.04493012938674;ibge_malha
3158102;315810;Santa Maria do Salto;MG;-16.307349657201577;-40.11635632590312;ibge_malha
3158201;315820;Santa Maria do Suaçuí;MG;-18.258486017076713;-42.32434480696007;ibge_malha
3158300;315830;Santana da Vargem;MG;-21.270576541319524;-45.50530874338411;ibge_malha
3158409;315840;Santana de Cataguases;MG;-21.282121145952367;-42.55613123060435;ibge_malha
3158508;315850;Santana de Pirapama;MG;-18.91576585701098;-43.90111811663604;ibge_malha
3158607;315860;Santana do Deserto;MG;-21.945963275018805;-43.18281543343827;ibge_malha
3158706;315870;Santana do Garambéu;MG;-21.636938970215834;-44.06608934914266;ibge_malha
3158805;315880;Santana do Jacaré;MG;-20.88311803372916;-45.062094424315454;ibge_malha
3158904;315890;Santana do Manhuaçu;MG;-20.055951066640194;-41.892302959845814;ibge_malha
3158953;315895;Santana do Paraíso;MG;-19.38508077821518;-42.52046956541707;ibge_malha
3159001;315900;Santana do Riacho;MG;-19.18868934763254;-43.644661881731274;ibge_malha
3159100;315910;Santana dos Montes;MG;-20.796855593800924;-43.66985834867269;ibge_malha
3159209;315920;Santa Rita de Caldas;MG;-22.023729333978714;-46.271407970632424;ibge_malha
3159308;315930;Santa Rita de Jacutinga;MG;-22.10152461536809;-44.09184128776174;ibge_malha
3159357;315935;Santa Rita de Minas;MG;-19.875031868862706;-42.12327095266836;ibge_malha
3159407;315940;Santa Rita de Ibitipoca;MG;-21.57720646436028;-43.93022096482609;ibge_malha
3159506;315950;Santa Rita do Itueto;MG;-19.412806264394064;-41.38868480075168;ibge_malha
3159605;315960;Santa Rita do Sapucaí;MG;-22.23703353050497;-45.68276316925436;ibge_malha
3159704;315970;Santa Rosa da Serra;MG;-19.562061146211864;-45.99976448057642;ibge_malha
3159803;315980;Santa Vitória;MG;-18.989464038328382;-50.27524600195189;ibge_malha
3159902;315990;Santo Antônio do Amparo;MG;-20.91622470073523;-44.94279782749302;ibge_malha
3160009;316000;Santo Antônio do Aventureiro;MG;-21.751441881134355;-42.81152343600861;ibge_malha
3160108;316010;Santo Antônio do Grama;MG;-20.322187381102356;-42.603936065687684;ibge_malha
3160207;316020;Santo Antônio do Itambé;MG;-18.478409998611237;-43.26672267347845;ibge_malha
3160306;316030;Santo Antônio do Jacinto;MG;-16.50364431031277;-40.277500862576495;ibge_malha
3160405;316040;Santo Antônio do Monte;MG;-20.083043433722825;-45.2922850474377;ibge_malha
3160454;316045;Santo Antônio do Retiro;MG;-15.288139644516724;-42.66098706983052;ibge_malha
3160504;316050;Santo Antônio do Rio Abaixo;MG;-19.241425111916662;-43.249050674297834;ibge_malha
3160603;316060;Santo Hipólito;MG;-18.39020919135424;-44.17239442892237;ibge_malha
3160702;316070;Santos Dumont;MG;-21.457726391880616;-43.52570734121445;ibge_malha
3160801;316080;São Bento Abade;MG;-21.570059136087583;-45.07231668771732;ibge_malha
3160900;316090;São Brás do Suaçuí;MG;-20.627490203975846;-43.972364305308005;ibge_malha
3160959;316095;São Domingos das Dores;MG;-19.52458062646148;-42.030843372694726;ibge_malha
3161007;316100;São Domingos do Prata;MG;-19.90305292391618;-42.903223865502966;ibge_malha
3161056;316105;São Félix de Minas;MG;-18.56861435201283;-41.44854748644706;ibge_malha
3161106;316110;São Francisco;MG;-15.896469419648538;-44.86127736746135;ibge_malha
3161205;316120;São Francisco de Paula;MG;-20.716547789600074;-44.995412988208955;ibge_malha
3161304;316130;São Francisco de Sales;MG;-19.79675233449042;-49.85943081211541;ibge_malha
3161403;316140;São Francisco do Glória;MG;-20.79192132117297;-42.28228857799692;ibge_malha
3161502;316150;São Geraldo;MG;-20.910604372353355;-42.82911939009071;ibge_malha
3161601;316160;São Geraldo da Piedade;MG;-18.89631919557873;-42.310371788192974;ibge_malha
3161650;316165;São Geraldo do Baixio;MG;-18.916795302498777;-41.36687409785707;ibge_malha
3161700;316170;São Gonçalo do Abaeté;MG;-18.176698753012396;-45.54592967988299;ibge_malha
3161809;316180;São Gonçalo do Pará;MG;-19.983878083755275;-44.82842960358821;ibge_malha
3161908;316190;São Gonçalo do Rio Abaixo;MG;-19.817140302158972;-43.32136837607606;ibge_malha
3162005;316200;São Gonçalo do Sapucaí;MG;-21.911009330631856;-45.59434201966967;ibge_malha
3162104;316210;São Gotardo;MG;-19.359925520132926;-45.99948493492123;ibge_malha
3162203;316220;São João Batista do Glória;MG;-20.577173330491604;-46.43861898834063;ibge_malha
3162252;316225;São João da Lagoa;MG;-16.859767185499376;-44.33474301039623;ibge_malha
3162302;316230;São João da Mata;MG;-21.942597401858876;-45.92318738251276;ibge_malha
3162401;316240;São João da Ponte;MG;-15.908448190026592;-43.89526951328328;ibge_malha
3162450;316245;São João das Missões;MG;-14.891891158796373;-44.227722929483434;ibge_malha
3162500;316250;São João del Rei;MG;-21.26312846396839;-44.274433796713616;ibge_malha
3162559;316255;São João do Manhuaçu;MG;-20.370004096859425;-42.15346754629425;ibge_malha
3162575;316257;São João do Manteninha;MG;-18.752611819852074;-41.164367716928126;ibge_malha
3162609;316260;São João do Oriente;MG;-19.353975894664295;-42.17034384982466;ibge_malha
3162658;316265;São João do Pacuí;MG;-16.55531444185977;-44.52436391388953;ibge_malha
3162708;316270;São João do Paraíso;MG;-15.342813020658667;-41.976886479620745;ibge_malha
3162807;316280;São João Evangelista;MG;-18.51361142893159;-42.77559119257708;ibge_malha
3162906;316290;São João Nepomuceno;MG;-21.583020836967382;-43.00324352457747;ibge_malha
3162922;316292;São Joaquim de Bicas;MG;-20.070849528850946;-44.24900406602177;ibge_malha
3162948;316294;São José da Barra;MG;-20.74741749811185;-46.24374054402349;ibge_malha
3162955;316295;São José da Lapa;MG;-19.69685368435285;-43.99041474858904;ibge_malha
3163003;316300;São José da Safira;MG;-18.317525930107546;-42.1233618192422;ibge_malha
3163102;316310;São José da Varginha;MG;-19.69607086287179;-44.5615070774279;ibge_malha
3163201;316320;São José do Alegre;MG;-22.33039602964843;-45.51777710464693;ibge_malha
3163300;316330;São José do Divino;MG;-18.39827695853444;-41.37597939249341;ibge_malha
3163409;316340;São José do Goiabal;MG;-19.931209885766553;-42.693298966929916;ibge_malha
3163508;316350;São José do Jacuri;MG;-18.242872427365754;-42.66827226491155;ibge_malha
3163607;316360;São José do Mantimento;MG;-20.020104943727908;-41.77005805282151;ibge_malha
3163706;316370;São Lourenço;MG;-22.11715472109689;-45.034261215353666;ibge_malha
3163805;316380;São Miguel do Anta;MG;-20.726841391684825;-42.710815604365386;ibge_malha
3163904;316390;São Pedro da União;MG;-21.12683169214798;-46.6419536295353;ibge_malha
3164001;316400;São Pedro dos Ferros;MG;-20.054172549835386;-42.569855123035964;ibge_malha
3164100;316410;São Pedro do Suaçuí;MG;-18.347906713238153;-42.59265403712239;ibge_malha
3164209;316420;São Romão;MG;-16.38944571000762;-45.40628946221502;ibge_malha
3164308;316430;São Roque de Minas;MG;-20.187035593923788;-46.513559327805716;ibge_malha
3164407;316440;São Sebastião da Bela Vista;MG;-22.161285861687205;-45.77596993854113;ibge_malha
3164431;316443;São Sebastião da Vargem Alegre;MG;-21.024240190972566;-42.59923762719859;ibge_malha
3164472;316447;São Sebastião do Anta;MG;-19.507233135619526;-41.95731073608785;ibge_malha
3164506;316450;São Sebastião do Maranhão;MG;-18.05973593209801;-42.54118543904194;ibge_malha
3164605;316460;São Sebastião do Oeste;MG;-20.251587919826022;-45.04424842572924;ibge_malha
3164704;316470;São Sebastião do Paraíso;MG;-20.92242200474512;-47.006395552851636;ibge_malha
3164803;316480;São Sebastião do Rio Preto;MG;-19.30049893089883;-43.21944108642136;ibge_malha
3164902;316490;São Sebastião do Rio Verde;MG;-22.21943826563786;-45.02479894124343;ibge_malha
3165008;316500;São Tiago;MG;-20.93853682822029;-44.560352941659644;ibge_malha
3165107;316510;São Tomás de Aquino;MG;-20.786176349250933;-47.12723459015134;ibge_malha
3165206;316520;São Tomé das Letras;MG;-21.733352337037612;-44.963776221575614;ibge_malha
3165305;316530;São Vicente de Minas;MG;-21.66705951697548;-44.4743157473917;ibge_malha
3165404;316540;Sapucaí-Mirim;MG;-22.786291776618484;-45.84855078968537;ibge_malha
3165503;316550;Sardoá;MG;-18.775467880072654;-42.40702670023834;ibge_malha
3165537;316553;Sarzedo;MG;-20.05916217486867;-44.12102321701798;ibge_malha
3165552;316555;Setubinha;MG;-17.622490401127592;-42.15683131623008;ibge_malha
3165560;316556;Sem-Peixe;MG;-20.080050061777058;-42.82513350952705;ibge_malha
3165578;316557;Senador Amaral;MG;-22.557661875782998;-46.217132019034295;ibge_malha
3165602;316560;Senador Cortes;MG;-21.770423906400097;-42.90917692811328;ibge_malha
3165701;316570;Senador Firmino;MG;-20.904255944861198;-43.10449641822352;ibge_malha
3165800;316580;Senador José Bento;MG;-22.156771352738712;-46.14108200936038;ibge_malha
3165909;316590;Senador Modestino Gonçalves;MG;-17.855238440465893;-43.24094849878136;ibge_malha
3166006;316600;Senhora de Oliveira;MG;-20.80100800595392;-43.34947997148037;ibge_malha
3166105;316610;Senhora do Porto;MG;-18.913190167789992;-43.08053963996007;ibge_malha
3166204;316620;Senhora dos Remédios;MG;-21.031232995382744;-43.600223369852266;ibge_malha
3166303;316630;Sericita;MG;-20.492331405215555;-42.458713793386856;ibge_malha
3166402;316640;Seritinga;MG;-21.91650394172854;-44.4596131674525;ibge_malha
3166501;316650;Serra Azul de Minas;MG;-18.390651364052527;-43.20726873128569;ibge_malha
3166600;316660;Serra da Saudade;MG;-19.385544756472076;-45.77725656879599;ibge_malha
3166709;316670;Serra dos Aimorés;MG;-17.784092413532168;-40.264430255381995;ibge_malha
3166808;316680;Serra do Salitre;MG;-19.159150890669;-46.65451830971271;ibge_malha
3166907;316690;Serrania;MG;-21.554003523782644;-46.092799541045146;ibge_malha
3166956;316695;Serranópolis de Minas;MG;-15.856822779730898;-42.86092875767888;ibge_malha
3167004;316700;Serranos;MG;-21.830984105916666;-44.53689563273238;ibge_malha
3167103;316710;Serro;MG;-18.536413829458436;-43.40178644112335;ibge_malha
3167202;316720;Sete Lagoas;MG;-19.437246397063497;-44.25345659806914;ibge_malha
3167301;316730;Silveirânia;MG;-21.143362947861704;-43.20304951879597;ibge_malha
3167400;316740;Silvianópolis;MG;-22.036898065460452;-45.80557911969398;ibge_malha
3167509;316750;Simão Pereira;MG;-21.96421899200147;-43.29298176709065;ibge_malha
3167608;316760;Simonésia;MG;-19.99896762061622;-41.98726115947224;ibge_malha
3167707;316770;Sobrália;MG;-19.218225001857274;-42.14586226677489;ibge_malha
3167806;316780;Soledade de Minas;MG;-22.02693732833557;-45.02761538159243;ibge_malha
3167905;316790;Tabuleiro;MG;-21.36335722060319;-43.25616342246189;ibge_malha
3168002;316800;Taiobeiras;MG;-15.824492536973047;-42.05610624011163;ibge_malha
3168051;316805;Taparuba;MG;-19.738612157649552;-41.611574748169296;ibge_malha
3168101;316810;Tapira;MG;-19.91583608190648;-46.868289317937425;ibge_malha
3168200;316820;Tapiraí;MG;-19.87619626645293;-46.160693812675966;ibge_malha
3168309;316830;Taquaraçu de Minas;MG;-19.634011037366548;-43.685630864434486;ibge_malha
3168408;316840;Tarumirim;MG;-19.301467241474295;-41.90190841216985;ibge_malha
3168507;316850;Teixeiras;MG;-20.632122124229806;-42.86247506711798;ibge_malha
3168606;316860;Teófilo Otoni;MG;-17.714606406525846;-41.38365189350973;ibge_malha
3168705;316870;Timóteo;MG;-19.55800384636529;-42.60263206478345;ibge_malha
3168804;316880;Tiradentes;MG;-21.116378092190207;-44.15462646589654;ibge_malha
3168903;316890;Tiros;MG;-18.86006324529364;-45.82408537835873;ibge_malha
3169000;316900;Tocantins;MG;-21.177486470988175;-43.026491415255265;ibge_malha
3169059;316905;Tocos do Moji;MG;-22.358691620442226;-46.14648367430392;ibge_malha
3169109;316910;Toledo;MG;-22.705714836613318;-46.38320915841301;ibge_malha
3169208;316920;Tombos;MG;-20.881901811981276;-42.06418018795688;ibge_malha
3169307;316930;Três Corações;MG;-21.686408795514062;-45.204866975495705;ibge_malha
3169356;316935;Três Marias;MG;-18.297831793006957;-45.06915112036935;ibge_malha
3169406;316940;Três Pontas;MG;-21.393540513293367;-45.49817287928853;ibge_malha
3169505;316950;Tumiritinga;MG;-19.015009190194466;-41.705505304108996;ibge_malha
3169604;316960;Tupaciguara;MG;-18.53501763460522;-48.75527123233724;ibge_malha
3169703;316970;Turmalina;MG;-17.244474834531008;-42.83993102568874;ibge_malha
3169802;316980;Turvolândia;MG;-21.88498196131518;-45.79966540855323;ibge_malha
3169901;316990;Ubá;MG;-21.105327209670214;-42.96530100699835;ibge_malha
3170008;317000;Ubaí;MG;-16.364025553304312;-44.84767736861363;ibge_malha
3170057;317005;Ubaporanga;MG;-19.6605058898514;-42.06994453772983;ibge_malha
3170107;317010;Uberaba;MG;-19.58093425685909;-47.97716104886497;ibge_malha
3170206;317020;Uberlândia;MG;-19.027777044686275;-48.331736917887916;ibge_malha
3170305;317030;Umburatiba;MG;-17.272382678681897;-40.66689600678907;ibge_malha
3170404;317040;Unaí;MG;-16.375766727749618;-46.81954819498662;ibge_malha
3170438;317043;União de Minas;MG;-19.408438119155534;-50.34295433938287;ibge_malha
3170479;317047;Uruana de Minas;MG;-16.09257996143146;-46.31961270358449;ibge_malha
