cnes;competence;ibge_id;municipality_code;municipality_name;uf;vinc_sus;atendhos;leithosp;niv_dep;nat_jur;is_sus_linked;has_hospital_care;has_hospital_beds;is_public_admin;is_public_hospital;name;latitude;longitude;coordinate_source;name_source
2472945;2101;5102702;510270;Canarana;MT;1;0;1;3;1244;1;0;1;1;1;CNES 2472945 (Canarana - MT);-13.329844699420105;-52.398921541053056;ibge_malha;synthetic_municipality
7768400;2101;5102702;510270;Canarana;MT;1;1;1;3;1244;1;1;1;1;1;CNES 7768400 (Canarana - MT);-13.329844699420105;-52.398921541053056;ibge_malha;synthetic_municipality
9963677;2101;5102793;510279;Carlinda;MT;1;0;1;3;1244;1;0;1;1;1;CNES 9963677 (Carlinda - MT);-10.106371352196224;-55.83415902516433;ibge_malha;synthetic_municipality
2398443;2101;5103056;510305;Cláudia;MT;1;1;1;1;3069;1;1;1;1;1;CNES 2398443 (Cláudia - MT);-11.448159011400708;-55.047704164299155;ibge_malha;synthetic_municipality
2472783;2101;5103106;510310;Cocalinho;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2472783 (Cocalinho - MT);-13.869812720897164;-51.1484442221304;ibge_malha;synthetic_municipality
2392097;2101;5103205;510320;Colíder;MT;1;0;1;3;1244;1;0;1;1;1;CNES 2392097 (Colíder - MT);-10.630983852898039;-55.46858635020757;ibge_malha;synthetic_municipality
2392380;2101;5103205;510320;Colíder;MT;1;1;1;1;2062;1;1;1;1;1;CNES 2392380 (Colíder - MT);-10.630983852898039;-55.46858635020757;ibge_malha;synthetic_municipality
2392410;2101;5103205;510320;Colíder;MT;1;1;1;3;1236;1;1;1;1;1;CNES 2392410 (Colíder - MT);-10.630983852898039;-55.46858635020757;ibge_malha;synthetic_municipality
3574261;2101;5103254;510325;Colniza;MT;1;1;1;3;1244;1;1;1;1;1;CNES 3574261 (Colniza - MT);-9.292436802603795;-60.304186738394165;ibge_malha;synthetic_municipality
2395274;2101;5103304;510330;Comodoro;MT;1;1;1;1;2305;1;1;1;1;1;CNES 2395274 (Comodoro - MT);-13.193665769987522;-59.75136749007418;ibge_malha;synthetic_municipality
0163635;2101;5103353;510335;Confresa;MT;1;0;1;3;1244;1;0;1;1;1;CNES 0163635 (Confresa - MT);-10.404164735466168;-51.69857000498182;ibge_malha;synthetic_municipality
2793636;2101;5103353;510335;Confresa;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2793636 (Confresa - MT);-10.404164735466168;-51.69857000498182;ibge_malha;synthetic_municipality
2392968;2101;5103379;510337;Cotriguaçu;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2392968 (Cotriguaçu - MT);-9.537853006362191;-58.67515306481133;ibge_malha;synthetic_municipality
2311682;2101;5103403;510340;Cuiabá;MT;1;1;1;1;3999;1;1;1;1;1;CNES 2311682 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
2393565;2101;5103403;510340;Cuiabá;MT;1;1;1;1;2062;1;1;1;1;1;CNES 2393565 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
2473062;2101;5103403;510340;Cuiabá;MT;1;1;1;1;2062;1;1;1;1;1;CNES 2473062 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
2494523;2101;5103403;510340;Cuiabá;MT;1;1;1;1;2062;1;1;1;1;1;CNES 2494523 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
2495015;2101;5103403;510340;Cuiabá;MT;1;1;1;3;1031;1;1;1;1;1;CNES 2495015 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
2534258;2101;5103403;510340;Cuiabá;MT;1;0;1;3;1236;1;0;1;1;1;CNES 2534258 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
2534444;2101;5103403;510340;Cuiabá;MT;1;1;1;1;3999;1;1;1;1;1;CNES 2534444 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
2604388;2101;5103403;510340;Cuiabá;MT;1;1;1;1;2054;1;1;1;1;1;CNES 2604388 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
2655411;2101;5103403;510340;Cuiabá;MT;1;1;1;3;1139;1;1;1;1;1;CNES 2655411 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
2659107;2101;5103403;510340;Cuiabá;MT;1;1;1;1;3999;1;1;1;1;1;CNES 2659107 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
3851249;2101;5103403;510340;Cuiabá;MT;1;1;1;1;3999;1;1;1;1;1;CNES 3851249 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
5934702;2101;5103403;510340;Cuiabá;MT;1;1;0;1;2062;1;1;0;1;1;CNES 5934702 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
6923089;2101;5103403;510340;Cuiabá;MT;1;1;1;1;2062;1;1;1;1;1;CNES 6923089 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
7349270;2101;5103403;510340;Cuiabá;MT;1;1;1;3;1031;1;1;1;1;1;CNES 7349270 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
9209352;2101;5103403;510340;Cuiabá;MT;1;1;1;3;1031;1;1;1;1;1;CNES 9209352 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
9841903;2101;5103403;510340;Cuiabá;MT;1;1;1;3;1236;1;1;1;1;1;CNES 9841903 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
9893598;2101;5103403;510340;Cuiabá;MT;1;0;1;1;2062;1;0;1;1;1;CNES 9893598 (Cuiabá - MT);-15.592775444560012;-55.81824292347278;ibge_malha;synthetic_municipality
2398125;2101;5103502;510350;Diamantino;MT;1;1;1;1;3999;1;1;1;1;1;CNES 2398125 (Diamantino - MT);-14.095735444267985;-56.80455915398015;ibge_malha;synthetic_municipality
2396343;2101;5103601;510360;Dom Aquino;MT;1;1;1;1;3999;1;1;1;1;1;CNES 2396343 (Dom Aquino - MT);-15.656315881091881;-54.776525864708304;ibge_malha;synthetic_municipality
2391163;2101;5103858;510385;Gaúcha do Norte;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2391163 (Gaúcha do Norte - MT);-12.99596591380995;-53.456176438644626;ibge_malha;synthetic_municipality
2395398;2101;5103908;510390;General Carneiro;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2395398 (General Carneiro - MT);-15.52013893455418;-53.3428052281967;ibge_malha;synthetic_municipality
0205451;2101;5103957;510395;Glória D'Oeste;MT;1;0;1;3;1244;1;0;1;1;1;CNES 0205451 (Glória D'Oeste - MT);-15.839198370861897;-58.325293805516836;ibge_malha;synthetic_municipality
2392046;2101;5104104;510410;Guarantã do Norte;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2392046 (Guarantã do Norte - MT);-9.776262363966586;-54.621112726799794;ibge_malha;synthetic_municipality
2397609;2101;5104203;510420;Guiratinga;MT;1;1;1;1;2062;1;1;1;1;1;CNES 2397609 (Guiratinga - MT);-16.384742622841543;-53.59006806081927;ibge_malha;synthetic_municipality
2534010;2101;5104559;510455;Itaúba;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2534010 (Itaúba - MT);-11.110987799360071;-55.589819197868344;ibge_malha;synthetic_municipality
2395916;2101;5104609;510460;Itiquira;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2395916 (Itiquira - MT);-17.333889685558447;-54.59730924143986;ibge_malha;synthetic_municipality
5883423;2101;5104609;510460;Itiquira;MT;1;0;1;3;1244;1;0;1;1;1;CNES 5883423 (Itiquira - MT);-17.333889685558447;-54.59730924143986;ibge_malha;synthetic_municipality
3269728;2101;5104807;510480;Jaciara;MT;1;1;1;3;1244;1;1;1;1;1;CNES 3269728 (Jaciara - MT);-15.975729343832471;-55.19194467835826;ibge_malha;synthetic_municipality
2394723;2101;5105002;510500;Jauru;MT;1;1;1;1;3999;1;1;1;1;1;CNES 2394723 (Jauru - MT);-15.30479871304724;-58.86566960112676;ibge_malha;synthetic_municipality
2392704;2101;5105101;510510;Juara;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2392704 (Juara - MT);-11.023733217015568;-57.61840505625691;ibge_malha;synthetic_municipality
2392887;2101;5105101;510510;Juara;MT;1;1;1;1;2062;1;1;1;1;1;CNES 2392887 (Juara - MT);-11.023733217015568;-57.61840505625691;ibge_malha;synthetic_municipality
4069803;2101;5105150;510515;Juína;MT;1;1;1;3;1244;1;1;1;1;1;CNES 4069803 (Juína - MT);-11.532094175512457;-59.32449435928308;ibge_malha;synthetic_municipality
2392895;2101;5105176;510517;Juruena;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2392895 (Juruena - MT);-10.397450245329567;-58.62482691670618;ibge_malha;synthetic_municipality
2396092;2101;5105200;510520;Juscimeira;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2396092 (Juscimeira - MT);-16.18288282477487;-54.904232441700024;ibge_malha;synthetic_municipality
9457542;2101;5105200;510520;Juscimeira;MT;1;1;1;3;1244;1;1;1;1;1;CNES 9457542 (Juscimeira - MT);-16.18288282477487;-54.904232441700024;ibge_malha;synthetic_municipality
2767953;2101;5105259;510525;Lucas do Rio Verde;MT;1;1;1;1;3069;1;1;1;1;1;CNES 2767953 (Lucas do Rio Verde - MT);-13.037262508073333;-56.16744167478017;ibge_malha;synthetic_municipality
5482151;2101;5105259;510525;Lucas do Rio Verde;MT;1;0;1;1;2305;1;0;1;1;1;CNES 5482151 (Lucas do Rio Verde - MT);-13.037262508073333;-56.16744167478017;ibge_malha;synthetic_municipality
8013926;2101;5105580;510558;Marcelândia;MT;1;1;1;3;1244;1;1;1;1;1;CNES 8013926 (Marcelândia - MT);-10.88626532843171;-54.053410652820396;ibge_malha;synthetic_municipality
2391724;2101;5105606;510560;Matupá;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2391724 (Matupá - MT);-10.013986928903476;-54.3568870599215;ibge_malha;synthetic_municipality
2395266;2101;5105622;510562;Mirassol d'Oeste;MT;1;1;1;1;2062;1;1;1;1;1;CNES 2395266 (Mirassol d'Oeste - MT);-15.654150063464936;-58.0549732584264;ibge_malha;synthetic_municipality
7254628;2101;5105622;510562;Mirassol d'Oeste;MT;1;1;1;1;1279;1;1;1;1;1;CNES 7254628 (Mirassol d'Oeste - MT);-15.654150063464936;-58.0549732584264;ibge_malha;synthetic_municipality
2802473;2101;5105903;510590;Nobres;MT;1;1;1;1;2062;1;1;1;1;1;CNES 2802473 (Nobres - MT);-14.376972056397754;-55.812482267789434;ibge_malha;synthetic_municipality
4069870;2101;5106109;510610;Nossa Senhora do Livramento;MT;1;0;1;3;1244;1;0;1;1;1;CNES 4069870 (Nossa Senhora do Livramento - MT);-15.839006405431721;-56.48405089825249;ibge_malha;synthetic_municipality
2471604;2101;5106158;510615;Nova Bandeirantes;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2471604 (Nova Bandeirantes - MT);-9.768448127939495;-58.0769408473064;ibge_malha;synthetic_municipality
9222057;2101;5106182;510618;Nova Lacerda;MT;1;0;1;3;1244;1;0;1;1;1;CNES 9222057 (Nova Lacerda - MT);-14.299827981097298;-59.77145421268299;ibge_malha;synthetic_municipality
7417837;2101;5106208;510620;Nova Brasilândia;MT;1;0;1;3;1244;1;0;1;1;1;CNES 7417837 (Nova Brasilândia - MT);-14.784475735680523;-55.05080720285796;ibge_malha;synthetic_municipality
0181277;2101;5106224;510622;Nova Mutum;MT;1;1;1;1;2062;1;1;1;1;1;CNES 0181277 (Nova Mutum - MT);-13.629593332620423;-56.10605930810079;ibge_malha;synthetic_municipality
2398680;2101;5106224;510622;Nova Mutum;MT;1;1;1;1;3999;1;1;1;1;1;CNES 2398680 (Nova Mutum - MT);-13.629593332620423;-56.10605930810079;ibge_malha;synthetic_municipality
2472376;2101;5106232;510623;Nova Olímpia;MT;1;0;1;3;1244;1;0;1;1;1;CNES 2472376 (Nova Olímpia - MT);-14.804435426760973;-57.421462313305284;ibge_malha;synthetic_municipality
2472716;2101;5106232;510623;Nova Olímpia;MT;1;1;1;1;2062;1;1;1;1;1;CNES 2472716 (Nova Olímpia - MT);-14.804435426760973;-57.421462313305284;ibge_malha;synthetic_municipality
2395428;2101;5106257;510625;Nova Xavantina;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2395428 (Nova Xavantina - MT);-14.596963843804112;-52.40682514768942;ibge_malha;synthetic_municipality
2392720;2101;5106273;510627;Novo Horizonte do Norte;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2392720 (Novo Horizonte do Norte - MT);-11.38361047779778;-57.3035219392166;ibge_malha;synthetic_municipality
2395509;2101;5106281;510628;Novo São Joaquim;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2395509 (Novo São Joaquim - MT);-15.078097478156527;-53.258473404554714;ibge_malha;synthetic_municipality
2471663;2101;5106299;510629;Paranaíta;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2471663 (Paranaíta - MT);-9.593572333227755;-56.68259135637235;ibge_malha;synthetic_municipality
2699850;2101;5106307;510630;Paranatinga;MT;1;1;1;1;2062;1;1;1;1;1;CNES 2699850 (Paranatinga - MT);-13.67766806192781;-54.10898654803609;ibge_malha;synthetic_municipality
2752638;2101;5106372;510637;Pedra Preta;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2752638 (Pedra Preta - MT);-16.795181685803527;-54.24920806316094;ibge_malha;synthetic_municipality
2699842;2101;5106422;510642;Peixoto de Azevedo;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2699842 (Peixoto de Azevedo - MT);-10.149523096619667;-53.59395505818882;ibge_malha;synthetic_municipality
2391449;2101;5106505;510650;Poconé;MT;1;1;1;1;3999;1;1;1;1;1;CNES 2391449 (Poconé - MT);-16.782845527621852;-56.94469792959237;ibge_malha;synthetic_municipality
2395592;2101;5106703;510670;Ponte Branca;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2395592 (Ponte Branca - MT);-16.658967735097768;-52.9365677921014;ibge_malha;synthetic_municipality
2752654;2101;5106752;510675;Pontes e Lacerda;MT;1;1;1;1;3999;1;1;1;1;1;CNES 2752654 (Pontes e Lacerda - MT);-15.516815940581731;-59.457742258872855;ibge_malha;synthetic_municipality
2311615;2101;5106778;510677;Porto Alegre do Norte;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2311615 (Porto Alegre do Norte - MT);-10.826167883057218;-51.713601547635875;ibge_malha;synthetic_municipality
2752646;2101;5106802;510680;Porto dos Gaúchos;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2752646 (Porto dos Gaúchos - MT);-11.73495728762778;-56.7456827946219;ibge_malha;synthetic_municipality
2393840;2101;5106828;510682;Porto Esperidião;MT;1;0;1;3;1244;1;0;1;1;1;CNES 2393840 (Porto Esperidião - MT);-15.95667791668953;-58.98237151025268;ibge_malha;synthetic_municipality
2397684;2101;5107008;510700;Poxoréu;MT;1;1;1;1;3999;1;1;1;1;1;CNES 2397684 (Poxoréu - MT);-15.851009885820158;-54.18601344309834;ibge_malha;synthetic_municipality
7188056;2101;5107008;510700;Poxoréu;MT;1;0;1;3;1244;1;0;1;1;1;CNES 7188056 (Poxoréu - MT);-15.851009885820158;-54.18601344309834;ibge_malha;synthetic_municipality
2397463;2101;5107040;510704;Primavera do Leste;MT;1;1;1;1;2062;1;1;1;1;1;CNES 2397463 (Primavera do Leste - MT);-15.096703381130698;-54.219957228647175;ibge_malha;synthetic_municipality
2397676;2101;5107040;510704;Primavera do Leste;MT;1;1;1;1;2062;1;1;1;1;1;CNES 2397676 (Primavera do Leste - MT);-15.096703381130698;-54.219957228647175;ibge_malha;synthetic_municipality
9112529;2101;5107040;510704;Primavera do Leste;MT;1;0;1;3;1244;1;0;1;1;1;CNES 9112529 (Primavera do Leste - MT);-15.096703381130698;-54.219957228647175;ibge_malha;synthetic_municipality
4070070;2101;5107065;510706;Querência;MT;1;1;1;3;1244;1;1;1;1;1;CNES 4070070 (Querência - MT);-12.158720776231458;-52.74343524943636;ibge_malha;synthetic_municipality
2394316;2101;5107107;510710;São José dos Quatro Marcos;MT;1;1;1;1;2062;1;1;1;1;1;CNES 2394316 (São José dos Quatro Marcos - MT);-15.566558264534102;-58.29712347213996;ibge_malha;synthetic_municipality
7216009;2101;5107107;510710;São José dos Quatro Marcos;MT;1;0;1;1;3999;1;0;1;1;1;CNES 7216009 (São José dos Quatro Marcos - MT);-15.566558264534102;-58.29712347213996;ibge_malha;synthetic_municipality
0294217;2101;5107180;510718;Ribeirão Cascalheira;MT;1;0;1;3;1244;1;0;1;1;1;CNES 0294217 (Ribeirão Cascalheira - MT);-12.874755070826758;-51.56832373990785;ibge_malha;synthetic_municipality
2472791;2101;5107180;510718;Ribeirão Cascalheira;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2472791 (Ribeirão Cascalheira - MT);-12.874755070826758;-51.56832373990785;ibge_malha;synthetic_municipality
2395452;2101;5107198;510719;Ribeirãozinho;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2395452 (Ribeirãozinho - MT);-16.494012987166812;-52.75976312602849;ibge_malha;synthetic_municipality
2394782;2101;5107206;510720;Rio Branco;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2394782 (Rio Branco - MT);-15.272964401006648;-58.14977909687409;ibge_malha;synthetic_municipality
3142663;2101;5107305;510730;São José do Rio Claro;MT;1;1;1;3;1244;1;1;1;1;1;CNES 3142663 (São José do Rio Claro - MT);-13.551234918632218;-56.80820339918016;ibge_malha;synthetic_municipality
0171557;2101;5107602;510760;Rondonópolis;MT;1;0;1;3;1244;1;0;1;1;1;CNES 0171557 (Rondonópolis - MT);-16.56747338887854;-54.68479188816129;ibge_malha;synthetic_municipality
2396866;2101;5107602;510760;Rondonópolis;MT;1;1;1;1;3999;1;1;1;1;1;CNES 2396866 (Rondonópolis - MT);-16.56747338887854;-54.68479188816129;ibge_malha;synthetic_municipality
2604434;2101;5107602;510760;Rondonópolis;MT;1;1;1;3;1236;1;1;1;1;1;CNES 2604434 (Rondonópolis - MT);-16.56747338887854;-54.68479188816129;ibge_malha;synthetic_municipality
2701626;2101;5107602;510760;Rondonópolis;MT;1;1;1;1;2240;1;1;1;1;1;CNES 2701626 (Rondonópolis - MT);-16.56747338887854;-54.68479188816129;ibge_malha;synthetic_municipality
3028925;2101;5107602;510760;Rondonópolis;MT;1;1;1;3;1244;1;1;1;1;1;CNES 3028925 (Rondonópolis - MT);-16.56747338887854;-54.68479188816129;ibge_malha;synthetic_municipality
7062508;2101;5107602;510760;Rondonópolis;MT;1;1;0;1;2232;1;1;0;1;1;CNES 7062508 (Rondonópolis - MT);-16.56747338887854;-54.68479188816129;ibge_malha;synthetic_municipality
2655780;2101;5107701;510770;Rosário Oeste;MT;1;1;1;1;3999;1;1;1;1;1;CNES 2655780 (Rosário Oeste - MT);-14.764348156482065;-55.936590819613286;ibge_malha;synthetic_municipality
2394189;2101;5107750;510775;Salto do Céu;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2394189 (Salto do Céu - MT);-15.050865695028795;-58.05087525317046;ibge_malha;synthetic_municipality
2311607;2101;5107776;510777;Santa Terezinha;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2311607 (Santa Terezinha - MT);-10.332635343283902;-50.792314379664695;ibge_malha;synthetic_municipality
2391171;2101;5107800;510780;Santo Antônio de Leverger;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2391171 (Santo Antônio de Leverger - MT);-16.535839404495352;-55.447136517263864;ibge_malha;synthetic_municipality
2604426;2101;5107859;510785;São Félix do Araguaia;MT;1;1;1;1;1210;1;1;1;1;1;CNES 2604426 (São Félix do Araguaia - MT);-11.454595600301332;-51.96959476361492;ibge_malha;synthetic_municipality
9659366;2101;5107875;510787;Sapezal;MT;1;1;1;1;3999;1;1;1;1;1;CNES 9659366 (Sapezal - MT);-13.154435252455109;-58.653549530849496;ibge_malha;synthetic_municipality
0218669;2101;5107909;510790;Sinop;MT;1;0;1;3;1244;1;0;1;1;1;CNES 0218669 (Sinop - MT);-11.710865026347259;-55.50150511851559;ibge_malha;synthetic_municipality
0405159;2101;5107909;510790;Sinop;MT;1;1;1;1;3999;1;1;1;1;1;CNES 0405159 (Sinop - MT);-11.710865026347259;-55.50150511851559;ibge_malha;synthetic_municipality
2795671;2101;5107909;510790;Sinop;MT;1;1;1;1;3069;1;1;1;1;1;CNES 2795671 (Sinop - MT);-11.710865026347259;-55.50150511851559;ibge_malha;synthetic_municipality
6085423;2101;5107909;510790;Sinop;MT;1;1;1;3;1236;1;1;1;1;1;CNES 6085423 (Sinop - MT);-11.710865026347259;-55.50150511851559;ibge_malha;synthetic_municipality
2795655;2101;5107925;510792;Sorriso;MT;1;1;1;3;1236;1;1;1;1;1;CNES 2795655 (Sorriso - MT);-12.737309606793152;-55.681377835788695;ibge_malha;synthetic_municipality
7210345;2101;5107925;510792;Sorriso;MT;1;1;1;1;2062;1;1;1;1;1;CNES 7210345 (Sorriso - MT);-12.737309606793152;-55.681377835788695;ibge_malha;synthetic_municipality
7901127;2101;5107925;510792;Sorriso;MT;1;1;1;1;2054;1;1;1;1;1;CNES 7901127 (Sorriso - MT);-12.737309606793152;-55.681377835788695;ibge_malha;synthetic_municipality
7943733;2101;5107925;510792;Sorriso;MT;1;1;1;1;3999;1;1;1;1;1;CNES 7943733 (Sorriso - MT);-12.737309606793152;-55.681377835788695;ibge_malha;synthetic_municipality
2392801;2101;5107941;510794;Tabaporã;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2392801 (Tabaporã - MT);-11.214121386843447;-56.49644306463831;ibge_malha;synthetic_municipality
0196398;2101;5107958;510795;Tangará da Serra;MT;1;0;1;3;1244;1;0;1;1;1;CNES 0196398 (Tangará da Serra - MT);-14.430613428659385;-58.29148524466348;ibge_malha;synthetic_municipality
2472414;2101;5107958;510795;Tangará da Serra;MT;1;1;1;1;2232;1;1;1;1;1;CNES 2472414 (Tangará da Serra - MT);-14.430613428659385;-58.29148524466348;ibge_malha;synthetic_municipality
2767384;2101;5107958;510795;Tangará da Serra;MT;1;0;1;3;1244;1;0;1;1;1;CNES 2767384 (Tangará da Serra - MT);-14.430613428659385;-58.29148524466348;ibge_malha;synthetic_municipality
9019227;2101;5107958;510795;Tangará da Serra;MT;1;0;1;3;1244;1;0;1;1;1;CNES 9019227 (Tangará da Serra - MT);-14.430613428659385;-58.29148524466348;ibge_malha;synthetic_municipality
2398400;2101;5108006;510800;Tapurah;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2398400 (Tapurah - MT);-12.56801221378466;-56.53177323419993;ibge_malha;synthetic_municipality
2391996;2101;5108055;510805;Terra Nova do Norte;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2391996 (Terra Nova do Norte - MT);-10.512551248165867;-54.98406305581333;ibge_malha;synthetic_municipality
2397501;2101;5108105;510810;Tesouro;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2397501 (Tesouro - MT);-15.906650770752377;-53.456377147164154;ibge_malha;synthetic_municipality
2395584;2101;5108204;510820;Torixoréu;MT;1;1;1;1;2062;1;1;1;1;1;CNES 2395584 (Torixoréu - MT);-16.29474469548916;-52.889924823642765;ibge_malha;synthetic_municipality
7905580;2101;5108352;510835;Vale de São Domingos;MT;1;0;1;3;1244;1;0;1;1;1;CNES 7905580 (Vale de São Domingos - MT);-14.96610448704346;-58.963107925195395;ibge_malha;synthetic_municipality
2391570;2101;5108402;510840;Várzea Grande;MT;1;1;1;1;3999;1;1;1;1;1;CNES 2391570 (Várzea Grande - MT);-15.56248316760776;-56.24274726601277;ibge_malha;synthetic_municipality
2391635;2101;5108402;510840;Várzea Grande;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2391635 (Várzea Grande - MT);-15.56248316760776;-56.24274726601277;ibge_malha;synthetic_municipality
2699540;2101;5108402;510840;Várzea Grande;MT;1;0;1;1;2240;1;0;1;1;1;CNES 2699540 (Várzea Grande - MT);-15.56248316760776;-56.24274726601277;ibge_malha;synthetic_municipality
6853781;2101;5108402;510840;Várzea Grande;MT;1;1;1;3;1236;1;1;1;1;1;CNES 6853781 (Várzea Grande - MT);-15.56248316760776;-56.24274726601277;ibge_malha;synthetic_municipality
9024980;2101;5108402;510840;Várzea Grande;MT;1;0;1;3;1244;1;0;1;1;1;CNES 9024980 (Várzea Grande - MT);-15.56248316760776;-56.24274726601277;ibge_malha;synthetic_municipality
9792376;2101;5108402;510840;Várzea Grande;MT;1;0;1;3;1244;1;0;1;1;1;CNES 9792376 (Várzea Grande - MT);-15.56248316760776;-56.24274726601277;ibge_malha;synthetic_municipality
7914288;2101;5108600;510860;Vila Rica;MT;1;1;1;3;1244;1;1;1;1;1;CNES 7914288 (Vila Rica - MT);-9.98065357664495;-51.40635092975679;ibge_malha;synthetic_municipality
7449062;2101;5108857;510885;Nova Marilândia;MT;1;0;1;3;1244;1;0;1;1;1;CNES 7449062 (Nova Marilândia - MT);-14.290424450718369;-57.25744483692381;ibge_malha;synthetic_municipality
5146437;2101;5108907;510890;Nova Maringá;MT;1;1;1;3;1244;1;1;1;1;1;CNES 5146437 (Nova Maringá - MT);-12.783844100705192;-57.22027802462225;ibge_malha;synthetic_municipality
2471205;2101;5108956;510895;Nova Monte Verde;MT;1;1;1;3;1244;1;1;1;1;1;CNES 2471205 (Nova Monte Verde - MT);-9.970187170340251;-57.24566208967894;ibge_malha;synthetic_municipality
0073482;2101;1500107;150010;Abaetetuba;PA;1;1;1;3;1023;1;1;1;1;1;CNES 0073482 (Abaetetuba - PA);-1.7302638795333316;-48.88307006278931;ibge_malha;synthetic_municipality
2318482;2101;1500107;150010;Abaetetuba;PA;1;1;1;3;1244;1;1;1;1;1;CNES 2318482 (Abaetetuba - PA);-1.7302638795333316;-48.88307006278931;ibge_malha;synthetic_municipality
2318660;2101;1500107;150010;Abaetetuba;PA;1;1;1;1;2313;1;1;1;1;1;CNES 2318660 (Abaetetuba - PA);-1.7302638795333316;-48.88307006278931;ibge_malha;synthetic_municipality
2329387;2101;1500131;150013;Abel Figueiredo;PA;1;1;1;3;1244;1;1;1;1;1;CNES 2329387 (Abel Figueiredo - PA);-4.95733448068299;-48.424582404847776;ibge_malha;synthetic_municipality
2329484;2101;1500206;150020;Acará;PA;1;1;1;3;1244;1;1;1;1;1;CNES 2329484 (Acará - PA);-2.0353946768055162;-48.41144904421746;ibge_malha;synthetic_municipality
2316048;2101;1500305;150030;Afuá;PA;1;1;1;3;1244;1;1;1;1;1;CNES 2316048 (Afuá - PA);-0.2628432359593673;-50.72591458767804;ibge_malha;synthetic_municipality
2615738;2101;1500347;150034;Água Azul do Norte;PA;1;1;1;3;1244;1;1;1;1;1;CNES 2615738 (Água Azul do Norte - PA);-6.772985426171812;-50.43013985539495;ibge_malha;synthetic_municipality
2331861;2101;1500404;150040;Alenquer;PA;1;1;1;1;3999;1;1;1;1;1;CNES 2331861 (Alenquer - PA);-0.6046666889235842;-55.03915721665466;ibge_malha;synthetic_municipality
2331470;2101;1500503;150050;Almeirim;PA;1;1;1;3;1244;1;1;1;1;1;CNES 2331470 (Almeirim - PA);0.2844786649912501;-53.893583853700655;ibge_malha;synthetic_municipality
2331748;2101;1500503;150050;Almeirim;PA;1;1;1;3;1244;1;1;1;1;1;CNES 2331748 (Almeirim - PA);0.2844786649912501;-53.893583853700655;ibge_malha;synthetic_municipality
